26.4,0.00005
33.2,0.00001
30.2,0.00002
25,0.00003
27.5,0.00001
27.5,0.00002
33.3,0.00002
39.6,0
22,0.00002
29.6,0.00004
33.6,0.00001
36.3,0
22.4,0.00001
28.5,0.00004
36.4,0.00003
30.3,0.00003
31,0
25.2,0.00001
21.5,0.00004
34.1,0.00004
26.1,0.00001
21.1,0.00001
33.1,0.00001
38.3,0.00003
36.9,0.00004
64.8,0.00001
54.6,0.00002
53.1,0.00001
72.2,0.00004
59.3,0
55.6,0.00001
76.6,0.00002
54.6,0.00001
68.5,0.00004
92.1,0.00004
77.6,0.00006
77.3,0.00005
93,0.00001
90.8,0.00006
92.8,0.00007
108.2,0.00002
110.4,0.00003
101.1,0.0001
131,0.00005
127.1,0.00007
133.2,0.00004
150.8,0.00008
171.3,0.00009
194.7,0.00008
191.1,0.00007
199.9,0.00005
212.2,0.00008
222.8,0.00008
261.6,0.00005
269.4,0.00011
312.5,0.00008
328.8,0.00006
360.9,0
375.5,0.00001
442,0.00003
445.4,0.00001
509,0.00003
539.5,0.00002
576.6,0.00003
599.7,0.00002
658,0.00006
698,0.00002
761.5,0.00011
802.8,0.00009
839.8,0.00013
894.4,0.00017
946.4,0.00018
977,0.00022
1056.2,0.00026
1082.7,0.00022
1134.7,0.00024
1206.9,0.00026
1260.4,0.00032
1307,0.00039
1385.7,0.0004
1422.8,0.00039
1511.6,0.00049
1532.9,0.00045
1567,0.00048
1685.6,0.00048
1748.1,0.00054
1791.2,0.00054
1889.2,0.0006
1923.7,0.00063
2009.3,0.00071
2039.5,0.0007
2125.9,0.00077
2207.8,0.00075
2249.7,0.0008
2326.1,0.0009
2403.8,0.00089
2445.3,0.0009
2538.6,0.00095
2600.8,0.00101
2675.3,0.00103
2716,0.00105
2803.7,0.00105
2883.5,0.0011
2941.1,0.00121
3022.8,0.00123
3091.3,0.00125
3139.5,0.00129
3237.3,0.00132
3291.3,0.00138
3397.3,0.00139
3448.5,0.00142
3515.3,0.00149
3582.8,0.00152
3652.1,0.00152
3733.4,0.00161
3806.8,0.00164
3895.4,0.00164
3930.9,0.00168
4037.2,0.00175
4097.4,0.00175
4193.7,0.00181
4251.4,0.00188
4337.6,0.00186
4397.6,0.00192
4495.5,0.00199
4540.9,0.002
4640.6,0.00204
4695.3,0.00208
4806.1,0.00213
4837.7,0.00223
4936.8,0.00218
4981.2,0.0022
5099.9,0.00234
5149.5,0.00233
5238.9,0.00243
5319.5,0.00242
5375.1,0.00247
5462.7,0.00244
5533,0.00252
5616.5,0.00259
5674.8,0.00261
5769.2,0.00264
5823.2,0.0027
5917.4,0.00269
5981.1,0.00279
6067.9,0.00278
6132.8,0.00286
6228.5,0.00293
6304.2,0.00296
6374.7,0.00302
6443.8,0.00309
6528.6,0.00305
6592.2,0.00311
6654.8,0.00321
6785.5,0.00323
6801.5,0.00326
6921.9,0.00328
6955.6,0.0034
7074.1,0.00338
7117.8,0.00351
7198.2,0.00355
7270.3,0.00359
7356.6,0.00364
7431.4,0.00367
7519.3,0.00375
7561.1,0.00375
7643,0.00382
7709.6,0.00391
7784.7,0.00395
7874,0.00397
7949.3,0.00413
7981.9,0.00416
8098.6,0.00418
8115.4,0.00425
8163.9,0.0043
8280.5,0.00434
8334.5,0.00445
8395.8,0.00446
8447.3,0.00456
8539.9,0.00461
8564.2,0.00473
8637.8,0.00484
8716.8,0.00486
8784.3,0.005
8796.5,0.00502
8912.3,0.0051
8953.7,0.00516
9025.7,0.00533
9066.6,0.00537
9120.4,0.0055
9184.7,0.00556
9211.7,0.00567
9273.6,0.00578
9319.8,0.00592
9358.6,0.00595
9445.9,0.00613
9470.8,0.00618
9515.1,0.00635
9550.8,0.00646
9609.3,0.00658
9651.4,0.00663
9693.2,0.00685
9704.1,0.00689
9757.6,0.00708
9771,0.00715
9843.4,0.0073
9886.5,0.00738
9923.8,0.00765
9925.3,0.00774
9980.2,0.00793
9991.5,0.00803
10023.5,0.00813
10040.1,0.0083
10104.2,0.00847
10127.5,0.00857
10144,0.00875
10175.3,0.00885
10195,0.00914
10197.4,0.00928
10209.8,0.00939
10266,0.00955
10263.2,0.00975
10262.5,0.00988
10313.9,0.0101
10330.2,0.01023
10351.3,0.01044
10346.9,0.01055
10390.9,0.01075
10405.1,0.01097
10430.1,0.01115
10455.7,0.01125
10453.4,0.01145
10468.8,0.01163
10479,0.01188
10503.2,0.01201
10495.6,0.0122
10504.5,0.01234
10530.9,0.01258
10556.6,0.01273
10543,0.01291
10561,0.0131
10560.9,0.01333
10583.1,0.01352
10582.9,0.01369
10604.9,0.01385
10605,0.01406
10636.7,0.01422
10618.7,0.01451
10591.1,0.01468
10609.4,0.01484
10615.8,0.01498
10634.2,0.01522
10633.7,0.01539
10658.6,0.01567
10687.2,0.01577
10682.2,0.01603
10699.8,0.0162
10692,0.0164
10694.3,0.01662
10685.6,0.01686
10712.5,0.01694
10727.8,0.01726
10749.8,0.01733
10726,0.01761
10727.8,0.01783
10725.3,0.01802
10742.8,0.01819
10746.8,0.01845
10776.3,0.01858
10756.7,0.01883
10748.8,0.01897
10764.9,0.01924
10784.2,0.01938
10774.2,0.01964
10787,0.01977
10772.3,0.02001
10818,0.02013
10799.4,0.02052
10798.9,0.02057
10783.7,0.02082
10776.9,0.02094
10818.1,0.0212
10805.5,0.02141
10801.4,0.02166
10811.5,0.02186
10822,0.02207
10854,0.02221
10826.5,0.0225
10863.1,0.02261
10846.9,0.02288
10824.8,0.02308
10831.1,0.02329
10856,0.02345
10840,0.02369
10876.9,0.02384
10862.3,0.02408
10842.7,0.02426
10853.4,0.02452
10843.1,0.02468
10872.6,0.02493
10912.9,0.02507
10874.7,0.02532
10877.6,0.02551
10878.9,0.02572
10897.8,0.02593
10902.7,0.02611
10874.4,0.02633
10914.6,0.02656
10907.1,0.02677
10923.7,0.02701
10886.8,0.02717
10926,0.02747
10924.4,0.02759
10908.4,0.02785
10925.5,0.02794
10944.4,0.02828
10921.2,0.02838
10937.4,0.02872
10967.6,0.02883
10921.6,0.02908
10918.9,0.02924
10953.6,0.02953
10946.2,0.02969
10950.1,0.02992
10984.1,0.03005
10962.8,0.03034
10927.3,0.0305
10976.6,0.0308
10941.9,0.03093
10976.8,0.03116
10955.7,0.03139
10979.7,0.03156
10982,0.03174
10976.7,0.03196
10995,0.03219
10984.3,0.03242
11000.9,0.03262
10996.9,0.03286
10983.4,0.03304
11007.7,0.03331
10971.5,0.03341
11014.2,0.03357
11025.6,0.03385
10991.8,0.03409
11035.6,0.03423
11012.9,0.03451
11017.9,0.0347
11038.8,0.03488
11046.4,0.03509
11005.7,0.03537
11051.8,0.03554
11024.7,0.03574
11015.7,0.03589
11030.2,0.0362
11077.8,0.03632
11036.1,0.0366
11038.7,0.03671
11052.3,0.037
11016.7,0.03715
11032.9,0.03742
11048.4,0.03757
11064.8,0.03786
11024.8,0.03801
11060,0.03827
11071.8,0.03844
11081.2,0.03867
11068.2,0.03883
11045.7,0.03907
11105.8,0.03924
11076.7,0.0395
11107.5,0.03967
11069.6,0.03995
11083.6,0.04011
11103.2,0.04041
11083.5,0.04058
11064.4,0.04079
11060.7,0.04092
11084.6,0.04118
11132.3,0.04139
11108.8,0.04167
11066.3,0.04178
11088.6,0.04204
11073.9,0.04219
11114.8,0.04243
11142.1,0.04262
11110.2,0.04283
11087.1,0.04305
11103.9,0.0433
11086,0.04344
11122.5,0.04367
11165.2,0.04387
11136.4,0.04411
11123.6,0.0443
11143.5,0.04459
11118,0.0447
11119.3,0.04496
11141.4,0.04515
11154.9,0.04536
11120.9,0.0456
11148.5,0.04582
11185.6,0.04595
11164.6,0.04625
11140.5,0.0464
11149.1,0.04672
11178.1,0.04681
11156.4,0.04711
11132.7,0.04725
11135.5,0.04751
11141.4,0.04767
11154.6,0.04796
11151.1,0.04804
11148.9,0.04834
11147.7,0.04852
11157.1,0.0487
11191.4,0.04893
11173.1,0.04916
11181.4,0.04932
11167,0.0496
11166.8,0.04974
11166.8,0.05003
11211.1,0.05021
11217.4,0.05039
11213.2,0.05056
11198.2,0.05085
11223.8,0.05099
11210.5,0.05129
11179.8,0.05141
11193.1,0.05163
11192.5,0.0518
11179.9,0.05206
11184.2,0.05225
11235.2,0.0525
11223.3,0.05264
11222.3,0.05288
11218.5,0.05309
11196.1,0.05332
11201.6,0.05352
11251.6,0.05375
11229.6,0.05389
11237.9,0.05412
11229.8,0.05439
11208.2,0.05462
11244.1,0.05476
11253.5,0.05498
11251.6,0.05516
11218.2,0.05544
11234.1,0.05556
11232.9,0.05582
11240.2,0.05609
11228.8,0.05629
11230.5,0.05642
11235.8,0.05674
11270,0.05687
11253.6,0.05706
11248.6,0.05725
11277.4,0.05757
11273.9,0.05772
11272.7,0.05799
11260.3,0.05809
11291.3,0.05836
11275.3,0.05858
11240.6,0.05878
11268.6,0.05893
11299.5,0.0592
11291,0.05938
11306,0.05963
11277.7,0.05976
11260.7,0.06003
11295.6,0.06024
11309.5,0.06051
11316.4,0.06064
11307.4,0.0609
11285.9,0.06099
11281.6,0.06132
11312.4,0.06146
11271.4,0.06173
11313.5,0.06182
11269.8,0.06216
11309.6,0.06235
11305.5,0.06249
11299.4,0.06273
11287.8,0.06293
11310.6,0.06311
11322.7,0.06338
11302.8,0.06358
11327.8,0.06379
11317.2,0.06395
11344.4,0.06422
11315.8,0.06436
11320,0.06467
11330.2,0.06479
11315,0.06507
11304.2,0.06519
11331.2,0.06555
11337.8,0.06559
11313.6,0.0658
11348,0.06609
11332.7,0.06624
11347.1,0.06646
11320.3,0.06667
11353.6,0.06692
11343.7,0.06701
11353.8,0.06725
11375.1,0.06747
11359.5,0.06772
11334.1,0.06786
11356.3,0.06808
11355.4,0.06827
11359.4,0.06857
11350.1,0.0687
11364.7,0.06894
11349.6,0.06914
11374.7,0.06938
11368.9,0.06958
11358.7,0.06982
11342.5,0.06992
11376.6,0.07026
11356.7,0.07036
11383,0.07061
11367.7,0.07081
11349.4,0.07106
11361.6,0.07122
11381.3,0.07143
11367.9,0.07161
11379.9,0.07189
11367,0.0721
11385.3,0.07228
11409.2,0.07252
11390.1,0.07273
11415.3,0.0729
11399.6,0.0731
11412.3,0.0733
11408.7,0.07353
11389,0.07371
11404.8,0.07395
11379.6,0.07415
11395.5,0.0744
11416.5,0.07454
11413.2,0.0748
11415.2,0.07498
11415.6,0.07527
11428.1,0.0754
11397.2,0.07563
11393.5,0.07583
11419.2,0.07605
11410.1,0.07621
11415.3,0.0765
11405.5,0.07666
11444.8,0.07696
11419,0.07704
11427.8,0.07731
11424.1,0.0775
11425.7,0.07773
11427,0.07798
11432.9,0.07819
11438.5,0.07834
11440.9,0.07857
11425.7,0.07875
11433.9,0.079
11408.9,0.07916
11447,0.0794
11439.7,0.07956
11443,0.07983
11450.1,0.07998
11452.1,0.08023
11454.3,0.08037
11443.7,0.08069
11441.9,0.08087
11456.1,0.08106
11448.3,0.08129
11449.1,0.08153
11471.4,0.08168
11462.4,0.08192
11451.6,0.08208
11459,0.08238
11448,0.08249
11466.5,0.08277
11470.7,0.08295
11468.9,0.08318
11478.6,0.08331
11476.4,0.0836
11464.3,0.08374
11477.3,0.084
11476.9,0.08416
11483.3,0.0844
11486.5,0.08462
11473.9,0.08484
11465.7,0.08502
11475,0.08526
11496.3,0.08545
11488.8,0.08568
11493.2,0.08587
11486.4,0.08608
11489.2,0.08626
11475.5,0.08653
11502.9,0.08667
11497.4,0.08694
11487.1,0.0871
11505.6,0.08733
11500.6,0.0875
11503.7,0.08775
11496,0.08792
11503.4,0.08814
11498.7,0.08828
11506.9,0.08857
11506.6,0.08873
11502.2,0.08902
11499.6,0.08918
11500,0.08943
11519.3,0.08958
11513.3,0.08989
11514.5,0.09001
11497.5,0.09026
11517.1,0.09041
11510.3,0.09069
11497.9,0.09083
11517.3,0.09105
11530,0.09125
11517.8,0.09155
11515.8,0.09168
11529.1,0.09195
11525.2,0.09211
11531.5,0.09232
11524.4,0.09248
11527.1,0.0928
11535.7,0.09296
11551.7,0.09321
11542.5,0.09335
11546.1,0.09362
11530.4,0.09375
11550.6,0.09405
11537,0.09423
11530.6,0.09447
11529,0.09463
11528.7,0.09481
11546.6,0.09508
11536.3,0.09536
11551,0.09551
11558.4,0.09567
11550.3,0.09589
11565.7,0.09611
11552.3,0.09631
11563.3,0.09653
11551.3,0.09673
11544.9,0.09695
11558.8,0.09712
11553.9,0.09736
11553.2,0.09754
11559.4,0.09779
11551,0.09797
11563.3,0.09824
11565.5,0.09838
11543.8,0.09869
11551.7,0.09877
11566.5,0.09907
11581.7,0.09923
11584.5,0.0995
11564.5,0.09965
11572.8,0.09994
11561,0.10008
11580.5,0.10038
11580,0.10051
11588.2,0.10074
11577.2,0.10092
11559.3,0.10121
11580.8,0.10139
11571.3,0.1016
11587.7,0.10177
11586.3,0.10207
11593.4,0.10218
11582,0.10243
11589.5,0.1026
11570,0.10282
11584.8,0.103
11600.6,0.10327
11601.6,0.10344
11582.1,0.10374
11598.3,0.1038
11597.2,0.1041
11599.6,0.10429
11581.3,0.10455
11586.4,0.10473
11593.8,0.10502
11592,0.10514
11596.3,0.10537
11595.5,0.10552
11614.6,0.10581
11611.1,0.10593
11609.7,0.10624
11604.4,0.10641
11587.3,0.10661
11601.5,0.10679
11612,0.10705
11604,0.10723
11623.7,0.1075
11619.6,0.10765
11616.9,0.10791
11612.5,0.10808
11605.3,0.10827
11606.8,0.10849
11611.9,0.10873
11618.6,0.10893
11606,0.10917
11621.6,0.10931
11618.8,0.10957
11618.4,0.10972
11621.2,0.11
11618.2,0.11016
11624.4,0.11039
11641.3,0.11058
11630,0.11083
11630.9,0.11103
11629.4,0.11122
11625.3,0.11142
11638.9,0.11171
11631.2,0.11188
11639.8,0.11209
11628.2,0.11227
11642.5,0.11249
11636.1,0.11268
11626.8,0.11293
11659.7,0.11309
11642.2,0.11332
11643.3,0.11355
11638.3,0.11378
11643.4,0.11397
11629.4,0.11418
11644.2,0.11438
11641.2,0.11459
11651.6,0.1148
11633.5,0.1151
11641.3,0.11524
11659.4,0.11543
11652,0.11564
11649.3,0.11592
11659.2,0.11602
11641.7,0.11629
11655.5,0.11649
11668.4,0.11672
11646.7,0.11688
11677.1,0.11712
11663.1,0.11735
11661,0.11755
11660.1,0.1177
11672.8,0.118
11657.5,0.11821
11671.5,0.11843
11664.5,0.11862
11672.1,0.11883
11659.7,0.11898
11656.2,0.11928
11658.5,0.11942
11667.5,0.11968
11662.9,0.11982
11668.5,0.12016
11670.5,0.12023
11659.6,0.12052
11678,0.12071
11668.8,0.12093
11669.6,0.12114
11683.9,0.12143
11662.8,0.12156
11657,0.12183
11662.4,0.12197
11664.2,0.1222
11669,0.12236
11688.5,0.1227
11673.4,0.12279
11686.1,0.12302
11677.6,0.12325
11685.7,0.12349
11683.8,0.12366
11680.5,0.12385
11681,0.12411
11673.4,0.12433
11688.2,0.12444
11685.4,0.12473
11683.2,0.12491
11667.2,0.12516
11686.2,0.12531
11684.3,0.12561
11691.5,0.1258
11700.8,0.12606
11688.1,0.12621
11690,0.12648
11685,0.12661
11688.6,0.12687
11694.4,0.12705
11696.7,0.12732
11683.4,0.12745
11702.9,0.12774
11695.7,0.12784
11697.9,0.12816
11702,0.12837
11703.2,0.12857
11689.6,0.12873
11692.6,0.12898
11695,0.12918
11693.7,0.12942
11690.3,0.12957
11700.8,0.12986
11698.7,0.13005
11695.9,0.13027
11701.4,0.13044
11708.4,0.13069
11713.2,0.13089
11701.5,0.13107
11707.4,0.13129
11705.6,0.13156
11708.4,0.13175
11701.1,0.13196
11708.2,0.13213
11711.5,0.13241
11714.1,0.13262
11716.4,0.13285
11709.8,0.133
11710,0.13328
11712.1,0.1334
11715.7,0.1337
11706.5,0.13382
11711,0.13406
11705.5,0.13428
11717.9,0.1345
11705.9,0.1347
11712.8,0.13494
11716.3,0.13513
11719.5,0.13538
11710.7,0.13556
11713.3,0.13583
11722.6,0.13599
11715.9,0.1363
11718.7,0.13644
11706,0.13666
11714.7,0.13687
11724.6,0.13706
11734.1,0.13725
11724.4,0.13755
11719.1,0.13771
11727,0.13793
11719.4,0.13812
11735,0.13836
11731.5,0.13853
11723.4,0.13882
11726.8,0.13901
11727.7,0.13921
11727.3,0.13941
11738.4,0.13965
11733,0.13982
11745.3,0.1401
11740.9,0.14029
11729.4,0.14053
11720.1,0.14066
11730,0.14096
11733.3,0.14111
11738.5,0.14131
11723.7,0.14157
11718.2,0.14182
11719.9,0.14198
11733.1,0.14222
11736.3,0.1424
11736.6,0.14269
11737.2,0.1428
11740.9,0.1431
11742.1,0.14322
11746.4,0.14352
11744.5,0.14373
11729.4,0.14392
11736.6,0.14415
11759,0.14433
11748.9,0.14459
11739,0.14482
11737.1,0.14497
11731.8,0.14521
11749.3,0.14544
11744.4,0.14569
11746.5,0.14582
11731,0.14608
11743.8,0.14623
11747.8,0.14656
11738,0.14664
11734.1,0.14695
11747.2,0.14714
11759.6,0.14738
11750.1,0.14756
11742.3,0.14783
11742.7,0.148
11756.1,0.14822
11755.8,0.14843
11745.7,0.14868
11731.3,0.14879
11755.2,0.14908
11739,0.14929
11742.3,0.14947
11752,0.14974
11740.6,0.14994
11747.6,0.15013
11745.5,0.15035
11755.1,0.15058
11764.1,0.15073
11748,0.15101
11733.8,0.15124
11756.6,0.15145
11764,0.1516
11746.3,0.15187
11742.9,0.15207
11761.2,0.15229
11762,0.15247
11749.3,0.15275
11748,0.15293
11757.9,0.15314
11763.2,0.15332
11755.9,0.15359
11767.7,0.15376
11753.9,0.15405
11753.7,0.15429
11754.6,0.15441
11759.4,0.15463
11746.9,0.15486
11747.7,0.15504
11766.3,0.1553
11766,0.15547
11754,0.15576
11762.5,0.15595
11751.9,0.15619
11760.7,0.15638
11763.6,0.15663
11771,0.15682
11748,0.15709
11740.2,0.15723
11753.8,0.15751
11760.7,0.15765
11753.1,0.15792
11761.7,0.15811
11741.8,0.15836
11751.6,0.15845
11768.6,0.15881
11770,0.15896
11758.2,0.15919
11746.3,0.15939
11738.9,0.15963
11748.2,0.1598
11760.1,0.16006
11762.8,0.16025
11754.7,0.16051
11751.9,0.16068
11759.1,0.16093
11760.7,0.16112
11768.7,0.16139
11767.3,0.16159
11754.4,0.16183
11764.5,0.16202
11754.2,0.16226
11749.9,0.16239
11767.9,0.1627
11763,0.1629
11763.1,0.16313
11780.2,0.16331
11757.7,0.16356
11759.6,0.16372
11752.7,0.164
11760.8,0.1642
11761.8,0.16439
11765.7,0.16466
11754.1,0.16488
11771.3,0.16502
11753.2,0.16532
11759.9,0.16545
11767.5,0.16568
11780.8,0.16595
11776.7,0.16613
11780.9,0.16633
11763.8,0.16657
11768.9,0.16677
11761,0.16705
11750.2,0.1672
11765.8,0.16752
11764.5,0.1677
11769.8,0.16789
11780.8,0.16809
11771.6,0.16837
11784.4,0.16855
11758.4,0.16878
11751.6,0.16895
11766.2,0.16923
11758.2,0.16942
11770.7,0.16968
11759.5,0.16985
11766.8,0.17013
11785.6,0.17024
11772.2,0.17058
11775,0.17066
11751.4,0.17097
11752.9,0.17121
11772.3,0.17144
11767.2,0.17163
11776.6,0.17187
11768.3,0.17205
11746.9,0.17236
11776.2,0.17244
11758.7,0.1728
11750.8,0.17293
11769.7,0.17321
11750.6,0.17337
11770.1,0.17365
11770.9,0.17377
11753.1,0.17406
11759.8,0.17425
11757.5,0.17453
11769.8,0.17469
11758.7,0.17499
11758.2,0.17512
11761.4,0.17539
11750.4,0.17559
11757,0.17584
11755.6,0.17603
11757.5,0.17626
11760,0.17647
11753.5,0.17671
11758.8,0.17686
11743.5,0.17713
11757.2,0.17735
11756.5,0.17757
11742.7,0.17783
11757.7,0.17803
11741.8,0.17819
11755.7,0.17851
11760.3,0.17869
11755.2,0.17889
11755.1,0.17912
11754.7,0.17935
11751,0.17957
11739.3,0.17982
11751.6,0.18002
11742.6,0.1803
11748.6,0.18042
11751.5,0.18071
11738.1,0.18086
11752.6,0.1812
11747.6,0.18135
11752.3,0.18155
11752.5,0.18182
11755.2,0.18202
11756.3,0.18223
11746.2,0.18248
11750,0.18271
11736,0.18296
11741.6,0.18313
11731.4,0.18332
11733.7,0.18359
11740.7,0.18383
11736.6,0.18402
11752.7,0.18427
11730.7,0.18444
11735.2,0.18471
11722.5,0.18491
11738.1,0.18516
11743.5,0.18533
11734,0.18563
11728,0.1858
11736.2,0.18608
11753.7,0.18625
11729.8,0.18652
11730.7,0.1867
11735.2,0.18697
11737.8,0.18713
11714.3,0.18744
11721.5,0.18762
11718.4,0.18785
11720.3,0.18806
11703.1,0.18834
11717.8,0.18851
11706.2,0.18871
11718,0.18893
11718.6,0.18921
11723.1,0.18938
11715.7,0.18968
11715.7,0.18987
11723.3,0.19016
11708.5,0.19034
11719.2,0.1906
11703.8,0.19073
11713.2,0.19105
11691.2,0.19122
11711.1,0.19151
11708,0.19168
11713,0.19198
11692.4,0.19213
11707.5,0.19236
11704.6,0.19258
11706.5,0.19288
11694.6,0.19302
11695.9,0.19332
11690,0.19355
11700.4,0.1938
11698,0.19398
11683.6,0.19425
11681.4,0.19438
11698.2,0.19469
11693.7,0.19492
11688.8,0.19505
11673.7,0.19536
11672,0.19555
11676.9,0.19579
11672.7,0.19598
11678.7,0.19628
11665.4,0.19647
11663.3,0.19675
11659.4,0.19692
11651.3,0.19722
11664.8,0.19738
11659,0.19768
11658.7,0.19788
11650.9,0.19817
11650.2,0.19835
11644,0.19857
11656.5,0.19878
11630.2,0.19906
11643.3,0.19925
11644.2,0.19954
11654.8,0.19974
11649.1,0.19998
11646.5,0.20019
